Experiment,Participant,HighValueColumn,NumAlt,LowDim,HighDim,Product,Order,Choice
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Laptops,TC,T
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Cars,CT,C
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Job offers,TC,T
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Coffee makers,CT,T
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Microwave ovens,TC,T
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Cameras,CT,T
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Restaurants,TC,T
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Televisions,CT,C
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Cell phones,TC,T
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Cable services,CT,T
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Refrigerators,TC,C
4,R_prYdUSHpf41WglH,1,2,40-50,100-90,Washing machines,CT,T
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Laptops,TC,T
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Cars,CT,C
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Job offers,TC,C
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Coffee makers,CT,T
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Microwave ovens,TC,T
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Cameras,CT,T
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Restaurants,TC,T
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Televisions,CT,C
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Cell phones,TC,T
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Cable services,CT,T
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Refrigerators,TC,T
4,R_prYdUSHpf41WglH,1,2,50-60,100-90,Washing machines,CT,C
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Laptops,TC,T
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Cars,CT,T
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Job offers,TC,T
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Coffee makers,CT,T
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Microwave ovens,TC,T
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Cameras,CT,C
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Restaurants,TC,T
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Televisions,CT,T
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Cell phones,TC,T
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Cable services,CT,C
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Refrigerators,TC,T
4,R_prYdUSHpf41WglH,1,2,60-70,100-90,Washing machines,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Laptops,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Cars,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Job offers,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Coffee makers,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Microwave ovens,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Cameras,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Restaurants,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Televisions,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Cell phones,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Cable services,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Refrigerators,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,30-40,100-90,Washing machines,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Laptops,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Cars,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Job offers,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Coffee makers,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Microwave ovens,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Cameras,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Restaurants,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Televisions,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Cell phones,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Cable services,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Refrigerators,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,40-50,100-90,Washing machines,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Laptops,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Cars,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Job offers,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Coffee makers,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Microwave ovens,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Cameras,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Restaurants,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Televisions,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Cell phones,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Cable services,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Refrigerators,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,50-60,100-90,Washing machines,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Laptops,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Cars,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Job offers,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Coffee makers,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Microwave ovens,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Cameras,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Restaurants,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Televisions,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Cell phones,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Cable services,CT,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Refrigerators,TC,T
4,R_2Sqb4zrhpJHC6b7,1,2,60-70,100-90,Washing machines,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Laptops,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Cars,CT,C
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Job offers,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Coffee makers,CT,C
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Microwave ovens,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Cameras,CT,C
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Restaurants,TC,C
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Televisions,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Cell phones,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Cable services,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Refrigerators,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,30-40,100-90,Washing machines,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Laptops,TC,C
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Cars,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Job offers,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Coffee makers,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Microwave ovens,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Cameras,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Restaurants,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Televisions,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Cell phones,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Cable services,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Refrigerators,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,40-50,100-90,Washing machines,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Laptops,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Cars,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Job offers,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Coffee makers,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Microwave ovens,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Cameras,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Restaurants,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Televisions,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Cell phones,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Cable services,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Refrigerators,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,50-60,100-90,Washing machines,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Laptops,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Cars,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Job offers,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Coffee makers,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Microwave ovens,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Cameras,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Restaurants,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Televisions,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Cell phones,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Cable services,CT,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Refrigerators,TC,T
4,R_2xyK8MjmFfrxtO2,1,2,60-70,100-90,Washing machines,CT,T
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Laptops,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Cars,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Job offers,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Coffee makers,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Microwave ovens,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Cameras,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Restaurants,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Televisions,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Cell phones,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Cable services,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Refrigerators,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,30-40,100-90,Washing machines,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Laptops,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Cars,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Job offers,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Coffee makers,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Microwave ovens,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Cameras,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Restaurants,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Televisions,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Cell phones,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Cable services,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Refrigerators,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,40-50,100-90,Washing machines,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Laptops,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Cars,CT,T
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Job offers,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Coffee makers,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Microwave ovens,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Cameras,CT,T
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Restaurants,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Televisions,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Cell phones,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Cable services,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Refrigerators,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,50-60,100-90,Washing machines,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Laptops,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Cars,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Job offers,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Coffee makers,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Microwave ovens,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Cameras,CT,T
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Restaurants,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Televisions,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Cell phones,TC,C
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Cable services,CT,C
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Refrigerators,TC,T
4,R_3Rz4OvBog9dV8Vn,1,2,60-70,100-90,Washing machines,CT,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Laptops,TC,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Cars,CT,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Job offers,TC,T
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Coffee makers,CT,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Microwave ovens,TC,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Cameras,CT,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Restaurants,TC,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Televisions,CT,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Cell phones,TC,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Cable services,CT,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Refrigerators,TC,C
4,R_3MxnDpBv2y263ZF,1,2,30-40,100-90,Washing machines,CT,C
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Laptops,TC,C
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Cars,CT,T
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Job offers,TC,T
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Coffee makers,CT,C
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Microwave ovens,TC,T
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Cameras,CT,C
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Restaurants,TC,C
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Televisions,CT,T
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Cell phones,TC,C
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Cable services,CT,C
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Refrigerators,TC,T
4,R_3MxnDpBv2y263ZF,1,2,40-50,100-90,Washing machines,CT,C
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Laptops,TC,C
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Cars,CT,C
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Job offers,TC,C
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Coffee makers,CT,C
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Microwave ovens,TC,T
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Cameras,CT,T
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Restaurants,TC,C
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Televisions,CT,C
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Cell phones,TC,T
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Cable services,CT,C
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Refrigerators,TC,C
4,R_3MxnDpBv2y263ZF,1,2,50-60,100-90,Washing machines,CT,C
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Laptops,TC,C
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Cars,CT,C
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Job offers,TC,T
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Coffee makers,CT,C
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Microwave ovens,TC,T
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Cameras,CT,C
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Restaurants,TC,C
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Televisions,CT,T
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Cell phones,TC,T
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Cable services,CT,C
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Refrigerators,TC,C
4,R_3MxnDpBv2y263ZF,1,2,60-70,100-90,Washing machines,CT,C
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Laptops,TC,C
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Cars,CT,T
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Job offers,TC,T
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Coffee makers,CT,T
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Microwave ovens,TC,T
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Cameras,CT,T
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Restaurants,TC,T
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Televisions,CT,T
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Cell phones,TC,T
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Cable services,CT,C
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Refrigerators,TC,T
4,R_1o5SCTCxcloaLz2,1,2,30-40,100-90,Washing machines,CT,T
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Laptops,TC,C
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Cars,CT,T
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Job offers,TC,T
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Coffee makers,CT,T
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Microwave ovens,TC,T
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Cameras,CT,T
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Restaurants,TC,T
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Televisions,CT,T
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Cell phones,TC,C
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Cable services,CT,T
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Refrigerators,TC,C
4,R_1o5SCTCxcloaLz2,1,2,40-50,100-90,Washing machines,CT,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Laptops,TC,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Cars,CT,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Job offers,TC,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Coffee makers,CT,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Microwave ovens,TC,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Cameras,CT,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Restaurants,TC,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Televisions,CT,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Cell phones,TC,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Cable services,CT,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Refrigerators,TC,T
4,R_1o5SCTCxcloaLz2,1,2,50-60,100-90,Washing machines,CT,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Laptops,TC,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Cars,CT,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Job offers,TC,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Coffee makers,CT,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Microwave ovens,TC,C
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Cameras,CT,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Restaurants,TC,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Televisions,CT,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Cell phones,TC,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Cable services,CT,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Refrigerators,TC,T
4,R_1o5SCTCxcloaLz2,1,2,60-70,100-90,Washing machines,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Laptops,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Cars,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Job offers,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Coffee makers,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Microwave ovens,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Cameras,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Restaurants,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Televisions,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Cell phones,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Cable services,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Refrigerators,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,30-40,100-90,Washing machines,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Laptops,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Cars,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Job offers,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Coffee makers,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Microwave ovens,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Cameras,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Restaurants,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Televisions,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Cell phones,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Cable services,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Refrigerators,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,40-50,100-90,Washing machines,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Laptops,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Cars,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Job offers,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Coffee makers,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Microwave ovens,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Cameras,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Restaurants,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Televisions,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Cell phones,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Cable services,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Refrigerators,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,50-60,100-90,Washing machines,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Laptops,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Cars,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Job offers,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Coffee makers,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Microwave ovens,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Cameras,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Restaurants,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Televisions,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Cell phones,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Cable services,CT,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Refrigerators,TC,T
4,R_3CNJFrMdL2CGDyl,1,2,60-70,100-90,Washing machines,CT,T
4,R_2CEpeHscsowNRPS,1,2,30-40,100-90,Laptops,TC,T
4,R_2CEpeHscsowNRPS,1,2,30-40,100-90,Cars,CT,T
4,R_2CEpeHscsowNRPS,1,2,30-40,100-90,Job offers,TC,T
4,R_2CEpeHscsowNRPS,1,2,30-40,100-90,Coffee makers,CT,C
4,R_2CEpeHscsowNRPS,1,2,30-40,100-90,Microwave ovens,TC,C
